date,where_racecourse,weather,race_round,race_title,race_id,total_horse_number,frame_number,horse_number,odds,popular,rank,rider_id,burden_weight,race_course,ground_status,goal_time,goal_time_dif,half_way_rank,pace,last_time,horse_weight,wined_horse_id,prize,horse_id,target_race_id
2014/12/06,4中山1,晴,9,葉牡丹賞(500万下),201406040109,10,6,6,1.8,1,1,05386,55,芝2000,良,2:00.8,0.0,10-10-8-8,36.0-36.3,35.6,470(+2),2012102840,"1,003.1",2012104614,201708030411
2014/10/18,4京都4,晴,9,紫菊賞(500万下),201408040409,7,5,5,2.3,1,2,05203,55,芝2000,良,2:00.5,0.0,6-6-6-6,36.0-34.0,33.2,468(0),2012100608,394.6,2012104614,201708030411
2014/08/17,1札幌8,晴,1,2歳未勝利,201401010801,14,6,10,2.2,1,1,01014,54,芝1800,良,1:51.2,-0.2,3-5-3-2,36.1-36.1,35.6,468(+6),2012104735,500.0,2012104614,201708030411
2014/06/29,3阪神8,晴,5,2歳新馬,201409030805,12,8,11,6.8,2,2,01014,54,芝1800,稍,1:51.9,0.0,6-5,37.8-35.9,35.4,462(0),2012100608,280.0,2012104614,201708030411
2019/12/22,5中山8,曇,11,有馬記念(G1),201906050811,16,8,16,135.4,14,6,01014,57,芝2500,良,2:31.9,1.4,14-14-14-13,29.4-37.6,35.8,470(+6),2014106220, ,2012104759,201708030411
2019/11/24,5東京8,曇,11,ジャパンC(G1),201905050811,15,6,11,20.0,8,9,05271,57,芝2400,重,2:27.1,1.2,7-7-6-7,36.4-37.2,37.6,464(0),2014106083, ,2012104759,201708030411
2019/08/21,ヨーク, , ,インターナショナルS(G1),2019AH082104,9, ,1,11.7,4,8,05575,60,芝2050,良, , , , , ,計不,, ,2012104759,201708030411
2019/07/27,アスコッ, , ,KGVI&QES(G1),2019A0072704,11, ,1,16.7,4,6,05575,60,芝2390,稍, , , , , ,計不,, ,2012104759,201708030411
2019/03/30,メイダン,晴, ,ドバイシーマクラシッ(G1),2019J0033008,8, ,1,6.2,4,2,05529,57,芝2410,良, , , , , ,計不,, ,2012104759,201708030411
2018/12/23,5中山8,曇,11,有馬記念(G1),201806050811,16,8,15,22.7,9,3,05529,57,芝2500,稍,2:32.4,0.2,13-11-11-10,30.2-36.9,35.5,470(+2),2015104882,"7,548.0",2012104759,201708030411
2018/11/25,5東京8,晴,11,ジャパンC(G1),201805050811,14,6,9,12.9,5,4,05473,57,芝2400,良,2:21.5,0.9,7-7-6-6,35.9-34.4,34.5,468(-4),2015104961,"4,500.0",2012104759,201708030411
2018/10/08,4京都3,晴,11,京都大賞典(G2),201808040311,11,7,8,2.2,1,4,01014,58,芝2400,良,2:26.0,0.6,5-5-4-2,35.7-35.1,34.9,472(-2),2013106101,"1,000.0",2012104759,201708030411
2018/04/29,3京都4,晴,11,天皇賞(春)(G1),201808030411,17,6,11,3.0,1,2,05529,58,芝3200,良,3:16.2,0.0,4-3-2-2,35.6-35.9,35.8,474(+4),2013106183,"6,102.0",2012104759,201708030411
2018/04/01,2阪神4,晴,11,大阪杯(G1),201809020411,16,2,4,9.2,4,13,01122,57,芝2000,良,1:59.7,1.5,6-8-9-7,36.5-34.1,35.2,470(-4),2014106083, ,2012104759,201708030411
2017/12/24,5中山8,晴,11,有馬記念(G1),201706050811,16,5,10,6.7,3,3,05529,57,芝2500,良,2:33.8,0.2,8-8-8-8,30.3-35.2,34.8,474(+4),2012102013,"7,548.0",2012104759,201708030411
2017/11/26,5東京8,晴,11,ジャパンC(G1),201705050811,17,1,1,13.3,5,1,05529,57,芝2400,良,2:23.7,-0.2,5-4-4-4,36.3-35.1,34.7,470(-2),2014106201,"30,365.4",2012104759,201708030411
2017/10/09,4京都3,晴,11,京都大賞典(G2),201708040311,15,2,3,2.2,1,3,05212,57,芝2400,良,2:23.1,0.1,14-14-9-6,35.6-34.4,34.0,472(+2),2010102459,"1,715.0",2012104759,201708030411
2017/06/25,3阪神8,曇,11,宝塚記念(G1),201709030811,11,5,5,12.7,6,8,01014,58,芝2200,稍,2:12.6,1.2,1-1-1-1,35.2-35.7,36.9,470(+2),2012104668, ,2012104759,201708030411
2017/04/30,3京都4,晴,11,天皇賞(春)(G1),201708030411,17,3,6,12.0,4,2,01014,58,芝3200,良,3:12.7,0.2,5-5-4-3,35.6-35.5,35.2,468(-6),2012102013,"6,104.4",2012104759,201708030411
2017/03/19,1阪神8,晴,11,阪神大賞典(G2),201709010811,10,3,3,4.9,2,2,01014,57,芝3000,良,3:02.8,0.2,7-7-5-2,36.2-35.8,35.9,474(-10),2013106101,"2,720.0",2012104759,201708030411
2016/12/25,5中山9,晴,10,有馬記念(G1),201606050910,16,7,14,16.2,5,6,01014,57,芝2500,良,2:33.1,0.5,11-10-8-5,30.1-35.9,35.7,484(+2),2013106101, ,2012104759,201708030411
2016/11/27,5東京8,小雨,11,ジャパンC(G1),201605050811,17,8,17,13.9,6,3,01014,57,芝2400,良,2:26.3,0.5,9-9-12-10,37.2-34.7,34.4,482(+8),2012102013,"7,553.4",2012104759,201708030411
2016/11/06,5東京2,晴,11,アルゼンチン共和国杯(G2),201605050211,15,6,11,3.9,2,1,01014,58,芝2500,良,2:33.4,-0.1,6-7-6-5,31.5-34.2,33.7,474(+6),2011104019,"5,809.2",2012104759,201708030411
2016/06/26,3阪神8,晴,11,宝塚記念(G1),201609030811,17,3,5,15.8,5,9,01014,58,芝2200,稍,2:14.2,1.4,7-5-7-9,34.7-36.8,37.6,468(0),2011103832, ,2012104759,201708030411
2016/05/01,3京都4,晴,11,天皇賞(春)(G1),201608030411,18,4,8,6.4,3,3,01014,58,芝3200,良,3:15.5,0.2,9-9-11-9,37.5-35.0,34.5,468(-2),2012102013,"3,854.0",2012104759,201708030411
2016/03/20,1阪神8,晴,11,阪神大賞典(G2),201609010811,11,8,11,3.0,1,1,01014,55,芝3000,良,3:05.8,-0.4,7-7-7-4,37.1-35.6,34.9,470(-10),2012104008,"6,777.0",2012104759,201708030411
2016/01/17,1京都6,曇,11,日経新春杯(G2),201608010611,12,6,7,2.0,1,2,05339,54,芝2400,良,2:26.2,0.3,8-7-6-6,36.1-35.1,34.0,480(+6),2012104929,"2,324.4",2012104759,201708030411
2015/12/13,5阪神4,曇,10,オリオンS(1600万下),201509050410,9,5,5,1.3,1,1,05339,54,芝2400,良,2:28.1,-0.5,7-7-7-8,39.0-36.1,34.6,474(-2),2011104676,"1,840.3",2012104759,201708030411
2015/10/31,4京都8,晴,7,3歳以上1000万下,201508040807,8,7,7,1.7,1,1,01014,54,芝2400,良,2:24.8,-0.3,4-3-4-3,35.3-34.3,33.9,476(+8),2011110042,"1,050.0",2012104759,201708030411
2015/10/03,4阪神8,晴,7,3歳以上500万下,201509040807,17,5,10,1.6,1,1,01014,54,芝2400,稍,2:28.3,-0.3,5-5-5-5,37.7-34.0,33.5,468(0),2012104543,750.0,2012104759,201708030411
2015/08/30,2札幌4,晴,8,3歳以上500万下,201501020408,16,5,9,3.1,1,2,01014,54,芝2000,良,2:00.1,0.4,10-11-10-6,35.5-35.1,34.4,468(+4),2011104019,300.0,2012104759,201708030411
2015/05/09,3京都5,曇,11,京都新聞杯(G2),201508030511,16,6,12,12.3,7,8,00422,56,芝2200,良,2:11.9,0.6,8-8-8-9,35.2-34.9,34.8,464(-6),2012104735, ,2012104759,201708030411
2015/03/28,2阪神1,晴,11,毎日杯(G3),201509020111,15,6,10,16.4,8,5,00422,56,芝1800,良,1:47.5,0.3,13-13,35.9-34.7,34.1,470(-8),2012104164,370.0,2012104759,201708030411
2015/01/24,1京都8,晴,10,若駒S(OP),201508010810,7,8,8, , ,取,00422,56,芝2000,良, , , ,36.9-34.1, ,計不,2012104652, ,2012104759,201708030411
2014/12/27,5阪神7,曇,9,エリカ賞(500万下),201409050709,12,8,12,2.9,1,3,00422,55,芝2000,良,2:02.7,0.3,10-10-9-8,36.6-35.8,35.0,478(+10),2012104084,254.6,2012104759,201708030411
2014/11/29,5京都8,晴,11,ラジオN杯京都2歳S(G3),201408050811,8,5,5,15.1,5,3,00422,55,芝2000,稍,2:04.9,0.1,7-7-8-8,37.2-35.1,34.3,468(0),2012104823,804.0,2012104759,201708030411
2014/10/12,4京都2,晴,2,2歳未勝利,201408040202,12,6,8,1.7,1,1,01014,55,芝2000,良,2:00.8,-0.2,4-4-4-2,35.3-37.2,35.8,468(+4),2012104069,500.0,2012104759,201708030411
2014/09/21,4阪神4,晴,5,2歳新馬,201409040405,14,8,14,6.3,3,2,01014,54,芝2000,良,2:04.0,0.0,6-6-6-6,37.2-35.2,34.7,464(0),2012104327,280.0,2012104759,201708030411
2017/04/30,3京都4,晴,11,天皇賞(春)(G1),201708030411,17,5,9,35.8,8,6,00663,58,芝3200,良,3:13.5,1.0,13-13-7-8,35.6-35.5,35.6,486(-2),2012102013, ,2013104704,201708030411
2017/03/25,3中山1,晴,11,日経賞(G2),201706030111,16,3,6,6.7,3,6,00663,57,芝2500,良,2:33.3,0.5,12-12-10-10,30.6-36.2,35.3,488(+6),2013105880, ,2013104704,201708030411
2016/11/27,5東京8,小雨,11,ジャパンC(G1),201605050811,17,5,9,7.5,4,13,00663,55,芝2400,良,2:27.1,1.3,15-15-15-13,37.2-34.7,35.0,482(0),2012102013, ,2013104704,201708030411
2016/10/23,4京都7,曇,11,菊花賞(G1),201608040711,18,3,6,3.2,2,4,00663,57,芝3000,良,3:03.8,0.5,11-12-11-5,35.3-34.7,34.5,482(+6),2013106101,"1,700.0",2013104704,201708030411
2016/09/18,4中山4,曇,11,朝日セントライト記念(G2),201606040411,12,4,4,1.4,1,1,00663,56,芝2200,良,2:13.1,0.0,10-9-9-4,36.1-35.4,34.5,476(+4),2013105904,"5,486.8",2013104704,201708030411
2016/05/29,2東京12,晴,10,東京優駿(G1),201605021210,18,1,1,3.5,1,3,00663,57,芝2400,良,2:24.1,0.1,9-10-8-10,35.6-34.2,33.3,472(-4),2013105788,"5,450.5",2013104704,201708030411
2016/04/17,3中山8,晴,11,皐月賞(G1),201606030811,18,8,18,30.9,8,1,00663,57,芝2000,良,1:57.9,-0.2,14-14-12-10,34.2-35.6,34.0,476(0),2013105788,"12,788.8",2013104704,201708030411
2016/02/14,1東京6,晴,11,共同通信杯(G3),201605010611,10,4,4,22.6,6,1,00663,56,芝1800,稍,1:47.4,-0.2,7-8-7,35.8-35.6,34.9,476(+6),2013105901,"3,837.1",2013104704,201708030411
2015/12/27,5中山8,曇,9,ホープフルS(G2),201506050809,12,5,7, , ,取,00663,55,芝2000,良, , , ,36.6-35.3, ,計不,2013105789, ,2013104704,201708030411
2015/11/23,5東京7,曇,3,2歳未勝利,201505050703,15,8,14,2.6,1,1,00663,55,芝2000,良,2:01.8,0.0,8-9-9,36.7-34.3,33.5,470(+4),2013106108,500.0,2013104704,201708030411
2015/09/26,4中山6,曇,2,2歳未勝利,201506040602,13,4,4,1.6,1,2,00663,54,芝1800,稍,1:49.3,0.1,8-9-7-6,36.7-35.3,34.4,466(-10),2013101911,200.0,2013104704,201708030411
2015/09/05,2札幌5,曇,5,2歳新馬,201501020505,14,1,1,4.1,3,2,05339,54,芝1500,稍,1:32.2,0.0,4-3-3,30.6-35.8,35.5,476(0),2013110021,280.0,2013104704,201708030411
2019/03/17,1阪神8,曇,11,阪神大賞典(G2),201909010811,11,8,10,2.2,1,1,05386,57,芝3000,稍,3:06.5,-0.8,8-9-2-2,34.9-38.0,37.6,518(-4),2013105844,"6,777.0",2013105880,201708030411
2019/01/20,1中山7,晴,11,アメリカジョッキーC(G2),201906010711,11,7,8,38.5,7,1,01077,56,芝2200,良,2:13.7,0.0,4-5-4-3,36.7-34.6,34.2,522(+2),2015105075,"6,277.0",2013105880,201708030411
2017/12/24,5中山8,晴,11,有馬記念(G1),201706050811,16,4,7,29.6,7,6,01014,57,芝2500,良,2:34.1,0.5,2-2-2-2,30.3-35.2,35.6,520(-4),2012102013, ,2013105880,201708030411
2017/11/26,5東京8,晴,11,ジャパンC(G1),201705050811,17,7,13,48.2,7,11,01014,57,芝2400,良,2:25.2,1.5,5-6-6-4,36.3-35.1,36.1,524(-2),2012104759, ,2013105880,201708030411
2017/10/29,4東京9,雨,11,天皇賞(秋)(G1),201705040911,18,8,18,30.6,11,15,05473,58,芝2000,不,2:15.1,6.8,3-5-8,38.6-38.7,45.0,526(+16),2012102013, ,2013105880,201708030411
2017/06/25,3阪神8,曇,11,宝塚記念(G1),201709030811,11,6,6,8.5,2,4,05339,58,芝2200,稍,2:12.0,0.6,2-2-2-2,35.2-35.7,36.2,510(+2),2012104668,"2,300.0",2013105880,201708030411
2017/04/30,3京都4,晴,11,天皇賞(春)(G1),201708030411,17,1,1,9.9,3,9,01075,58,芝3200,良,3:13.7,1.2,5-5-6-5,35.6-35.5,36.0,508(-2),2012102013, ,2013105880,201708030411
2017/03/25,3中山1,晴,11,日経賞(G2),201706030111,16,7,13,7.3,4,1,01075,55,芝2500,良,2:32.8,-0.1,11-11-8-8,30.6-36.2,35.0,510(-6),2013109072,"6,813.4",2013105880,201708030411
2017/01/17,1京都5,晴,11,日経新春杯(G2),201708010511,14,3,3,4.2,2,2,01115,53,芝2400,稍,2:25.7,0.0,6-6-5-5,35.6-36.4,35.7,516(-2),2013106099,"2,329.2",2013105880,201708030411
2016/12/11,5阪神4,晴,9,境港特別(1000万下),201609050409,9,5,5,1.3,1,1,05339,55,芝2200,良,2:13.7,-0.1,6-6-5-5,35.8-35.7,35.2,518(0),2013110008,"1,522.4",2013105880,201708030411
2016/10/01,4阪神7,曇,7,3歳以上500万下,201609040707,18,1,1,1.6,1,1,01115,54,芝2400,稍,2:27.1,-0.6,7-7-8-7,36.9-36.6,36.1,518(+6),2012104686,750.0,2013105880,201708030411
2016/07/03,3中京2,曇,9,美濃特別(500万下),201607030209,10,7,8,1.6,1,3,01115,54,芝2000,良,2:00.1,0.2,4-4-4-5,36.3-33.9,33.4,512(-4),2013102427,263.5,2013105880,201708030411
2016/06/12,3阪神4,曇,6,3歳未勝利,201609030406,16,1,2,1.7,1,1,01115,56,芝2000,良,2:00.4,-0.2,12-12-11-9,35.7-34.9,34.1,516(0),2013106295,480.0,2013105880,201708030411
2018/12/23,5中山8,曇,11,有馬記念(G1),201806050811,16,3,6,18.1,6,6,05568,57,芝2500,稍,2:32.8,0.6,8-8-7-8,30.2-36.9,36.2,506(+2),2015104882, ,2013106101,201708030411
2018/11/25,5東京8,晴,11,ジャパンC(G1),201805050811,14,3,3,7.1,3,6,05509,57,芝2400,良,2:21.9,1.3,9-9-8-8,35.9-34.4,34.7,504(-8),2015104961, ,2013106101,201708030411
2018/10/08,4京都3,晴,11,京都大賞典(G2),201808040311,11,2,2,2.3,2,1,01088,57,芝2400,良,2:25.4,-0.1,6-6-7-4,35.7-35.1,34.1,512(+4),2014105484,"6,784.0",2013106101,201708030411
2018/06/24,3阪神8,晴,11,宝塚記念(G1),201809030811,16,2,3,3.9,1,6,05339,58,芝2200,稍,2:12.4,0.8,14-9-8-2,34.4-36.3,36.6,508(0),2013106099, ,2013106101,201708030411
2018/04/01,2阪神4,晴,11,大阪杯(G1),201809020411,16,1,2,4.0,3,7,05386,57,芝2000,良,1:59.2,1.0,6-5-12-12,36.5-34.1,34.5,508(+2),2014106083, ,2013106101,201708030411
2018/03/11,2中京2,晴,11,金鯱賞(G2),201807020211,9,5,5,3.3,2,3,05339,57,芝2000,稍,2:01.9,0.3,5-5-5-6,38.3-34.2,33.7,506(0),2014106083,"1,609.8",2013106101,201708030411
2017/10/01,シャンテ, , ,凱旋門賞(G1),2017C5100104,18, ,9, ,2,15,05339,59.5,芝2400,重, , , , , ,計不,, ,2013106101,201708030411
2017/09/10,シャンテ, , ,フォワ賞(G2),2017C5a00707,6, ,5, ,2,4,05339,58,芝2400,重,2:36.4, , , , ,計不,, ,2013106101,201708030411
2017/04/30,3京都4,晴,11,天皇賞(春)(G1),201708030411,17,8,15,2.5,2,3,05339,58,芝3200,良,3:12.7,0.2,7-7-7-5,35.6-35.5,35.0,506(0),2012102013,"3,852.2",2013106101,201708030411
2017/03/19,1阪神8,晴,11,阪神大賞典(G2),201709010811,10,8,9,1.1,1,1,05339,57,芝3000,良,3:02.6,-0.2,7-8-8-4,36.2-35.8,35.4,506(+4),2012104759,"6,770.0",2013106101,201708030411
2016/12/25,5中山9,晴,10,有馬記念(G1),201606050910,16,6,11,2.6,1,1,05339,55,芝2500,良,2:32.6,0.0,4-3-3-3,30.1-35.9,35.5,502(+4),2012102013,"30,340.2",2013106101,201708030411
2016/10/23,4京都7,曇,11,菊花賞(G1),201608040711,18,2,3,2.3,1,1,05339,57,芝3000,良,3:03.3,-0.4,8-8-9-5,35.3-34.7,34.1,498(-2),2013106183,"14,596.1",2013106101,201708030411
2016/09/25,4阪神6,曇,11,神戸新聞杯(G2),201609040611,15,8,14,1.2,1,1,05339,56,芝2400,良,2:25.7,0.0,6-7-8-8,36.3-34.6,34.2,500(0),2013106099,"5,507.8",2013106101,201708030411
2016/05/29,2東京12,晴,10,東京優駿(G1),201605021210,18,4,8,3.8,2,2,05339,57,芝2400,良,2:24.0,0.0,7-7-6-7,35.6-34.2,33.4,500(-4),2013105788,"8,901.0",2013106101,201708030411
2016/04/17,3中山8,晴,11,皐月賞(G1),201606030811,18,6,11,2.7,1,3,05339,57,芝2000,良,1:58.3,0.4,8-8-9-5,34.2-35.6,34.8,504(+6),2013104704,"2,898.4",2013106101,201708030411
2016/02/07,2京都4,晴,11,きさらぎ賞(G3),201608020411,9,8,9,1.2,1,1,05339,56,芝1800,良,1:46.9,-0.6,5-4,35.5-34.9,34.2,498(-2),2013106178,"3,832.9",2013106101,201708030411
2015/12/26,5阪神7,晴,7,2歳500万下,201509050707,15,6,11,1.2,1,1,05339,55,芝2000,稍,2:03.8,-0.6,8-8-8-6,37.8-34.6,33.9,500(-2),2013106130,720.0,2013106101,201708030411
2015/11/08,5京都2,雨,5,2歳新馬,201508050205,10,6,6,1.6,1,1,05339,55,芝2000,重,2:03.8,-0.4,2-2-2-3,38.2-34.9,34.8,502(0),2013105760,700.0,2013106101,201708030411
2018/04/29,3京都4,晴,11,天皇賞(春)(G1),201808030411,17,6,12,6.0,2,1,05203,58,芝3200,良,3:16.2,0.0,10-10-11-11,35.6-35.9,35.2,452(-2),2012104759,"15,357.0",2013106183,201708030411
2018/03/18,1阪神8,曇,11,阪神大賞典(G2),201809010811,11,6,7,5.6,3,1,05203,56,芝3000,良,3:03.6,-0.2,8-9-8-4,35.9-36.4,35.8,454(+10),2014106038,"6,778.4",2013106183,201708030411
2017/12/24,5中山8,晴,11,有馬記念(G1),201706050811,16,4,8,44.7,9,8,05203,57,芝2500,良,2:34.3,0.7,13-12-13-13,30.3-35.2,34.9,444(-4),2012102013, ,2013106183,201708030411
2017/11/26,5東京8,晴,11,ジャパンC(G1),201705050811,17,5,9,57.7,8,6,05203,57,芝2400,良,2:24.7,1.0,16-16-17-17,36.3-35.1,34.6,448(-4),2012104759, ,2013106183,201708030411
2017/10/29,4東京9,雨,11,天皇賞(秋)(G1),201705040911,18,4,8,59.6,13,3,05203,58,芝2000,不,2:08.7,0.4,10-12-5,38.6-38.7,38.7,452(+8),2012102013,"3,854.6",2013106183,201708030411
2017/06/25,3阪神8,曇,11,宝塚記念(G1),201709030811,11,6,7,23.8,7,5,05203,58,芝2200,稍,2:12.3,0.9,10-9-10-6,35.2-35.7,36.3,444(+2),2012104668,"1,500.0",2013106183,201708030411
2017/04/30,3京都4,晴,11,天皇賞(春)(G1),201708030411,17,8,16,23.2,7,12,05212,58,芝3200,良,3:14.3,1.8,17-17-17-14,35.6-35.5,35.7,442(-6),2012102013, ,2013106183,201708030411
2017/03/25,3中山1,晴,11,日経賞(G2),201706030111,16,5,9,5.1,2,4,05212,55,芝2500,良,2:33.1,0.3,8-8-8-9,30.6-36.2,35.4,448(+10),2013105880,"1,000.0",2013106183,201708030411
2016/11/27,5東京8,小雨,11,ジャパンC(G1),201605050811,17,7,14,18.7,8,6,05339,55,芝2400,良,2:26.4,0.6,12-12-14-13,37.2-34.7,34.3,438(-6),2012102013, ,2013106183,201708030411
2016/10/23,4京都7,曇,11,菊花賞(G1),201608040711,18,6,11,24.9,9,2,01014,57,芝3000,良,3:03.7,0.4,14-14-16-12,35.3-34.7,34.2,444(+2),2013106101,"5,484.6",2013106183,201708030411
2016/08/21,2札幌2,雨,11,札幌記念(G2),201601020211,16,1,2,12.3,4,3,01014,54,芝2000,稍,2:02.1,0.4,11-11-12-11,35.6-36.9,36.3,442(+10),2011103978,"1,816.0",2013106183,201708030411
2016/05/29,2東京12,晴,10,東京優駿(G1),201605021210,18,2,4,155.4,12,8,01014,57,芝2400,良,2:24.7,0.7,14-13-14-14,35.6-34.2,33.7,432(+2),2013105788, ,2013106183,201708030411
2016/05/08,2東京6,晴,11,NHKマイルC(G1),201605020611,18,8,18,40.7,12,3,01014,57,芝1600,良,1:32.9,0.1,9-9,34.3-35.1,34.4,430(-2),2013105840,"2,455.2",2013106183,201708030411
2016/04/09,3中山5,曇,11,ニュージーランドT(G2),201606030511,16,1,2,7.2,4,5,00422,56,芝1600,良,1:34.0,0.1,14-13-12,34.9-35.2,34.6,432(-6),2013104475,540.0,2013106183,201708030411
2016/02/27,1阪神1,曇,11,アーリントンC(G3),201609010111,14,4,6,6.8,4,1,05212,56,芝1600,良,1:34.1,0.0,9-5,34.4-35.0,34.6,438(+4),2013104475,"3,855.3",2013106183,201708030411
2016/01/10,1京都3,晴,11,日刊スポシンザン記念(G3),201608010311,18,3,5,18.3,7,6,00732,56,芝1600,良,1:34.5,0.4,9-7,34.8-36.0,35.3,434(0),2013105995, ,2013106183,201708030411
2015/12/27,5阪神8,曇,9,千両賞(500万下),201509050809,10,1,1,4.0,4,1,00732,55,芝1600,良,1:35.8,0.0,8-7,36.0-35.3,34.7,434(-2),2013102427,"1,023.8",2013106183,201708030411
2015/11/23,5東京7,曇,11,東京スポーツ杯2歳S(G3),201505050711,11,7,8,37.2,8,9,00663,55,芝1800,良,1:50.1,0.6,7-7-7,36.9-33.7,33.7,436(-6),2013101522, ,2013106183,201708030411
2015/10/31,4京都8,晴,8,萩S(OP),201508040808,5,5,5,10.3,4,3,05203,55,芝1800,良,1:47.8,0.2,3-4,37.0-34.5,33.3,442(-2),2013106118,401.7,2013106183,201708030411
2015/08/30,2札幌4,晴,2,2歳未勝利,201501020402,9,8,9,1.9,1,1,00700,54,芝1800,良,1:49.5,-0.4,6-6-3-2,36.0-35.7,35.6,444(-8),2013106133,500.0,2013106183,201708030411
2015/08/15,1札幌5,小雨,2,2歳未勝利,201501010502,14,7,11,3.6,2,2,00700,54,芝1800,良,1:50.5,0.4,10-9-7-5,36.7-35.8,35.7,452(-2),2013102635,200.0,2013106183,201708030411
2015/08/02,1札幌2,晴,5,2歳新馬,201501010205,7,7,7,4.9,2,2,00700,54,芝1800,良,1:52.6,0.3,3-3-3-3,39.4-34.2,34.3,454(0),2013105930,280.0,2013106183,201708030411
2018/04/29,3京都4,晴,11,天皇賞(春)(G1),201808030411,17,2,4,39.3,10,16,01032,58,芝3200,良,3:18.4,2.2,5-5-8-12,35.6-35.9,37.3,456(0),2013106183, ,2008103192,201808030411
2018/03/18,1阪神8,曇,11,阪神大賞典(G2),201809010811,11,4,4,29.5,6,5,01032,56,芝3000,良,3:04.4,0.8,5-5-6-4,35.9-36.4,36.7,456(-4),2013106183,670.0,2008103192,201808030411
2017/12/24,5中山8,晴,11,有馬記念(G1),201706050811,16,8,15,204.8,16,15,01088,57,芝2500,良,2:35.1,1.5,4-3-3-6,30.3-35.2,36.5,460(+4),2012102013, ,2008103192,201808030411
2017/11/05,5東京2,晴,11,アルゼンチン共和国杯(G2),201705050211,16,4,8,31.7,8,5,01032,57,芝2500,良,2:30.7,0.7,2-2-2-2,29.9-35.6,36.2,456(-4),2014106083,570.0,2008103192,201808030411
2017/10/09,4京都3,晴,11,京都大賞典(G2),201708040311,15,7,12,83.4,9,8,01032,56,芝2400,良,2:23.6,0.6,3-3-3-4,35.6-34.4,34.5,460(0),2010102459, ,2008103192,201808030411
2016/11/01,フレミン,晴, ,メルボルンC(G1),2016G4110107, , ,3, ,7,23,05528,56.5,芝3200,稍, , , , , ,計不,, ,2008103192,201808030411
2016/09/25,4中山6,曇,11,産経賞オールカマー(G2),201606040611,12,8,12,24.4,7,9,01009,56,芝2200,良,2:12.9,1.0,3-3-2-4,35.4-35.4,35.8,452(-6),2011105266, ,2008103192,201808030411
2016/06/26,3阪神8,晴,11,宝塚記念(G1),201609030811,17,5,10,86.7,14,11,05528,58,芝2200,稍,2:14.3,1.5,4-5-7-13,34.7-36.8,37.7,458(0),2011103832, ,2008103192,201808030411
2016/05/01,3京都4,晴,11,天皇賞(春)(G1),201608030411,18,2,3,99.2,13,2,01032,58,芝3200,良,3:15.3,0.0,3-3-3-3,37.5-35.0,34.8,458(-2),2012102013,"6,108.0",2008103192,201808030411
2016/03/20,1阪神8,晴,11,阪神大賞典(G2),201609010811,11,1,1,9.5,5,6,01019,56,芝3000,良,3:06.9,1.1,1-1-1-1,37.1-35.6,36.7,460(+8),2012104759, ,2008103192,201808030411
2015/11/29,5東京9,晴,11,ジャパンC(G1),201505050911,18,8,16,148.9,16,15,00663,57,芝2400,良,2:25.3,0.6,1-1-1-1,35.2-35.3,35.9,452(-2),2011103584, ,2008103192,201808030411
2015/11/01,4東京9,晴,11,天皇賞(秋)(G1),201505040911,18,3,6,58.9,13,13,00733,58,芝2000,良,1:59.3,0.9,3-3-3,36.4-34.0,34.8,454(-8),2010104298, ,2008103192,201808030411
2015/10/12,4京都3,晴,11,京都大賞典(G2),201508040311,10,7,7,8.1,5,3,00663,56,芝2400,良,2:23.9,0.3,2-2-2-2,35.3-33.0,33.2,462(+6),2010104298,"1,610.2",2008103192,201808030411
2015/06/28,3阪神8,晴,11,宝塚記念(G1),201509030811,16,3,5,14.1,5,13,00663,58,芝2200,良,2:15.4,1.0,10-10-10-12,36.0-35.0,35.2,456(+2),2010104298, ,2008103192,201808030411
2015/05/03,3京都4,晴,11,天皇賞(春)(G1),201508030411,17,1,2,30.5,10,3,00663,58,芝3200,良,3:14.8,0.1,2-2-3-1,36.1-35.3,35.3,454(0),2009102739,"3,851.6",2008103192,201808030411
2015/03/22,1阪神8,晴,11,阪神大賞典(G2),201509010811,10,6,6,17.9,6,4,05212,56,芝3000,良,3:06.8,0.9,4-5-5-5,34.7-35.9,36.4,454(0),2009102739,980.0,2008103192,201808030411
2014/12/14,香港,晴, ,香港ヴァーズ(G1),2014G0a01c04, , ,3, ,6,5,01032,57,芝2400,良,2:30.2, , , , ,454,, ,2008103192,201808030411
2014/06/29,3阪神8,曇,11,宝塚記念(G1),201409030811,12,5,5,55.9,9,2,01032,58,芝2200,良,2:14.4,0.5,3-3-3-3,36.4-35.6,35.8,450(-8),2009102739,"5,373.2",2008103192,201808030411
2014/06/07,3阪神1,曇,11,鳴尾記念(G3),201409030111,12,3,3,4.0,2,4,01032,57,芝2000,良,1:59.1,0.0,3-3-3-3,35.7-35.0,34.8,458(+2),2009105742,600.0,2008103192,201808030411
2014/04/06,2阪神4,晴,11,産経大阪杯(G2),201409020411,8,8,8,32.1,5,4,01032,57,芝2000,良,2:00.8,0.5,1-1-1-1,36.6-36.3,36.8,456(+4),2010105827,930.0,2008103192,201808030411
2014/03/02,2中山2,雨,11,中山記念(G2),201406020211,15,4,6,12.1,5,14,01032,57,芝1800,稍,1:51.4,1.6,5-8-10-11,37.3-36.9,37.8,452(+2),2009106461, ,2008103192,201808030411
